,text,num_words,tag
45448,An anime television series adaptation by Project No.,8,
52975,"The Cadzow family continue to farm on Luing and the breed remains popular on the surrounding isles, including Scarba and Torsa.",21,comp_sent
56975,"From 1942 to 2019, the academy occupied a mansion on Fifth Avenue and Eighty-ninth Street, Currently, the National Academy of Design shares offices and galleries with the National Arts Club located inside the historic Samuel J.",36,comp_sent
94968,Three large missiles are displayed vertically outdoors in front of the museum.,12,leftward_sent
61627,"Along with Terry Hutchinson and the Quantum Racing team, DeVos won the 52 Super Series Championship in 2018, the world's leading grand prix monohull yacht racing circuit.",27,comp_sent
83965,He lost the Democratic nomination in a primary runoff to rival civil rights leader John Lewis in a bitter contest.,20,
74776,The film was executive produced by Joseph Scarpinito and Joseph Laurita.,11,
5794,Erdweg is a municipality in the district of Dachau in Bavaria in Germany.,13,
1841,"Hired in Pullman in April 1972, He guided the Washington State Cougars from 1972–1983 with two NCAA tournament appearances during his eleven years.",23,comp_sent
51793,Santa Rosa de Copán above mean sea level.,8,
48046,Macanese swimmers achieved qualifying standards in the following events : Macau has qualified twelve synchronized swimmers.,16,
25604,Disodium cocoamphodiacetate is a synthetic amphoteric surfactant routinely used in personal care products.,13,
86092,"His wife was Nguyễn Thị Sáu, former deputy director of Ho Chi Minh City's Planning and Investment Department.",18,comp_sent
34634,There is no question of suicide attacks.,7,
89922,Q was brought before the Discipline Committee of the British Columbia College of Physicians and Surgeons for having sexual relations with a patient.,23,
67192,"The sleepy cod is a medium-sized fish in the family Butidae, native to tropical fresh waters of northern Australia and questionably from New Guinea.",24,comp_sent
37069,Admission into the school takes place throughout the year.,9,
79607,"He served as the head football coach at Western Reserve University from 1894 to 1896 and at the University of North Carolina at Chapel Hill in 1901, compiling a career college football record of 19–9–5.",35,comp_sent
23324,"Carson was first called up to the England under-21 squad in October 2003, a month after his 18th birthday, for the 2004 UEFA European Under-21 Championship qualifier against Turkey.",29,comp_sent
81814,The Church has lined the path to the pit from a nearby village with images of stations of the cross.,20,
22604,"In these instances, not only the crust but entire tectonic plates are in the process of breaking apart to create new plates.",22,comp_sent
70309,"Both Lolita and Ludark escaped, leaving the two exóticos in the cage.",12,comp_sent
69578,The film's sets were designed by the art director Bibi Lindström.,11,
58889,"In joining the SS, Darnand took a personal oath of loyalty to Adolf Hitler, receiving a rank of Untersturmführer in the Waffen SS in August 1943.",26,comp_sent
24728,"Haenigsen was employed briefly at the Fleischer animation studios, and then drew Our Bill for the New York Herald-Tribune Syndicate beginning March 6, 1939.",24,comp_sent
71516,The Battle of Shrewsbury is remembered as one of the bloodiest battles in English history and was fought between King Henry IV.,22,
43687,"There is a large tract of fine arable country of a light limestone where the parishes of Quinn, Clonlea and Kilmurry-Negral meet.",22,comp_sent
41228,"Women folk prepare food for langar in collective kitchen in open area on the roadside and men serve it to the sangat coming from far away areas on Buses, Trucks, trollies and other means of transportation.",36,comp_sent
83049,"At the national level, DYFI publishes the magazine Naujawan Drishti.",10,comp_sent
66679,"In 2017, Leung co-starred with Jackie Chan and Pierce Brosnan in The Foreigner, playing Fan, Chan's character's daughter.",18,comp_sent
47507,"When constructed, the Old Aswan Dam was the largest masonry dam in the world.",14,comp_sent
17639,"In the atrium is a large ship lamp with three windows, il fanò, which was located on the quarterdeck of the galley of Andrea Pisani, once admiral of the Venetian fleet.",31,comp_sent
11425,"The film is most known from the 1947 song Cigarettes, Whisky et P'tites Pépées singing by Annie Cordy.",18,comp_sent
34811,"The general agreed, but his personal ambitions soon alienated his republican supporters, who recognised in him a potential military dictator.",20,comp_sent
95755,"In the 19th century, historian Lyman Draper argued that the Black Hawk War could have been avoided had Forsyth remained as the agent to the Sauks.",26,comp_sent
46062,An LP version on 180 gram heavyweight vinyl was released in March 2018.,13,
67008,The Voice is the second single released from the Moody Blues' 1981 album Long Distance Voyager.,16,
36074,On 18 July 2013 Vigorito was signed by Venezia in a co-ownership deal from Cagliari.,15,
54711,"Várkesző is a village in Veszprém county, Hungary.",8,comp_sent
83557,Abacetus crenulatus is a species of ground beetle in the subfamily Pterostichinae.,12,
45516,Akinori Nakagawa is the first studio album from Akinori Nakagawa.,10,
17870,"Saint Lu is the debut album by the Austrian singer-songwriter Luise Gruber, better known as Saint Lu.",17,comp_sent
28985,Conference play began in January 2014 and concluded in March 2014.,11,
73582,"The International Union of Food, Agricultural, Hotel, Restaurant, Catering, Tobacco and Allied Workers' Associations criticizes Tönnies for miserable working conditions, with more than 70% of the employees at the main plant employed under temporary work contracts.",36,comp_sent
33815,"The district borders the districts of Weiyang to the north, Lianhu, Beilin and Xincheng to the northeast, and Chang'an to the south.",22,comp_sent
7097,"James Mudge of Beyond Hollywood gave the film a positive review and writes Well made and featuring charismatic turns from two of the studio’s biggest stars, it should appeal not only to Shaw Brothers aficionados, but to all fans of the pirate film.",43,comp_sent
59305,"As a senior, he led the team to a 13-1 record, a Gulf South Conference championship, and an appeareance in the Division II championship game.",25,comp_sent
6963,"The station was absorbed into the JR East network upon the privatization of the JNR on April 1, 1987.",19,comp_sent
39234,She is a reason to love live music for centuries.,10,
79275,"It has a district population of 574,242.",7,comp_sent
29319,Yaroslava Vladimirovna Frolova is a Russian handballer for Rostov-Don and the Russian national team.,14,
65087,"It is native to western North America from California to Colorado to central Canada, where it is abundant and found in many habitats, including the sagebrush steppe and alpine areas.",30,comp_sent
20000,Jermaine van Pijkeren is a Dutch footballer who played on the professional level for Dutch Eerste Divisie league club FC Dordrecht during the 2011-2012 season.,25,
20367,"The IMOCA 60 Class yacht Hugo Boss 2 was designed by Group Finot and launched in the 2007 after being built by Jason Carrington/Neville Hutton in Lymington, England.",28,comp_sent
61707,"In addition, some protists lacking mitochondria were discovered.",8,comp_sent
11705,It lies on the shore of Tasman Bay / Te Tai-o-Aorere on the northern edge of a peninsula which stretches west from Tāhunanui.,23,
34456,Leo is called from the hospital because his marrow is compatible with a sick person.,15,
7592,Freycenet-la-Tour is a commune in the Haute-Loire department in south-central France.,11,
89160,"The roof eave is modillioned, and the dormers projecting from it have segmented-arch tops and decorative surrounds.",17,comp_sent
56113,"All students are required to take classes in the core areas of English, Basic Sciences, Mathematics, a Foreign Language, and Social Sciences.",22,comp_sent
99148,"The couple had five children together: Sophie, Henry S.",9,comp_sent
94283,"I'm Taking the Wheel is a song written by Kristyn Osborn and John Shanks, and recorded by American country music group SHeDAISY.",22,comp_sent
59152,A paranormal team sets to check out the abandoned Camp Cold Brook where a mass murder had taken place decades previous.,21,leftward_sent
47198,"Athletes participating included Rashed Jerba, Ibrahim aziz, Helel Ali, and Shadad Mubarak.",12,comp_sent
73273,"Luis Fernando Camargo Flechas is a Colombian road racing cyclist, who is currently suspended from the sport.",17,comp_sent
84699,As of 2000 he was still competing in swimming in the masters category.,13,
94028,"Though Cope's scientific pursuits nearly bankrupted him, his contributions helped to define the field of American paleontology.",17,comp_sent
33189,"After the Muslim invasion of Lisbon in 716, the see was vacant.",12,comp_sent
44628,Skinner also went on that tour and played in 27 games including all five tests.,15,
88972,"Niamh Shaw has spoken at conferences, summits and TEDx events including WIRED UK.",13,comp_sent
29462,Her first lead was for independent producer E.,8,
11384,"Today, catches are tightly regulated and the Pacific cod quota is split among fisheries that use hook and line gear, pots, and bottom trawls.",24,comp_sent
5438,Truchtersheim is a commune in the Bas-Rhin department in Grand Est in north-eastern France.,14,
50415,The browser fetched pages 3 times faster than other browsers.,10,
73993,The station number is N04.,5,
22052,"For the film's floating Hallelujah Mountains, the designers drew inspiration from many different types of mountains, but mainly the karst limestone formations in China.",24,comp_sent
77615,The sides of the cabin.,5,
68286,"After the birth of her daughter, Kay Suzanne McDermott in 1945, Wood continued to compete in tournaments, including defending her women's singles title in Perth in April 1946.",28,comp_sent
48053,It has a population of about 975 people.,8,
27718,"Berre & Lending remarks that the house may have been considered to be security inefficient, cold in the winters, and perhaps still too radical.",24,comp_sent
66095,"The Kickstarter campaign ended with $80,923 from 1,923 backers; 449% of the sum requested.",14,comp_sent
82936,Pimeä saartaa meitä is the second album released by the Finnish progressive rock band Tuvalu.,15,
76510,"The four-story annex, designed by the Washington, D.",8,comp_sent
37792,The 711th again flew combat missions during Operation Desert Storm in Southwest Asia from February through March 1991.,18,
2946,He was then banned from Old Trafford on 8 January 1918 and later sentenced to eight months in prison after his trial in Liverpool.,24,
81724,Kadsurin is a bioactive isolate of Kadsura.,7,
27368,"In 1834 he was appointed sutler and postmaster of Fort Winnebago, in the Wisconsin Territory, and he served as a superintendent of the Bank of Wisconsin, which was established in 1835.",31,comp_sent
45562,Its capital is the town of General Leonidas Plaza Gutiérrez.,10,
61264,"The weather during the “winter” season from December to February is warm, humid and somewhat rainy, whilst the “summer” from May to August is hot to sweltering although drier than most of Indochina due to the influence of the mountains to the southwest.",43,comp_sent
60424,So her grandfather is determined to join the contest to leave a lasting memory for his granddaughter.,17,
88262,For this reaction was tetrahydrofuran used as a solvent and the solution needed to rest for 24 hours.,18,
86679,Chrysocale ignita is a moth of the subfamily Arctiinae.,9,
98596,Perhaps in a parallel universe we would be reverentially talking about him as a big band composer.,17,
41130,"The right to govern ourselves in an independent Wales would give us a solid vessel to navigate our future with empathy, knowledge and strength, she said.",26,comp_sent
7664,Adults normally grow to about 25 cm in length.,9,
45413,Carrier's 2010 release Zydeco Junkie won the Grammy in the category Best Zydeco or Cajun Music Album.,17,
98273,"Recently, however, a handful of regional rail systems like Metrolink have adopted the use of validation machines for at least some ticket types.",23,comp_sent
32589,"After rave reviews and a growing roster of artist endorsements, Electra Guitars unveiled a number of new models in 2014 including the Invicta, Talon, Phoenix H & S Guitars and the Phoenix Bass.",33,comp_sent
38509,"And may there come, o my Lord, thine Holy Spirit and rest upon this offering of thy servants and bless it and hallow it that it be to us, o my Lord, for the pardon of offences and the remission of sins and for the great hope of resurrection from the dead and for new life in the kingdom of heaven with all those who have been wellpleasing in thy sight.",71,comp_sent
38146,"It is an epiphyte that is found growing from 500 to 2,550 meters elevation.",14,comp_sent
3356,"Induction of the high-output iNOS usually occurs in an oxidative environment, and thus high levels of NO have the opportunity to react with superoxide leading to peroxynitrite formation and cell toxicity.",31,comp_sent
5244,Chaetopleuridae is a family of chitons.,6,
7786,Residents and visitors can use the on-demand transportation line 119 operated by Tisseo.,13,
3031,"I think I was just so pumped up from the 5000 m, and warm enough, and hearing the anthem for Dave Evans  – that was fantastic to hear that in the background.",32,comp_sent
76243,Brennan Carley of Spin called the EP a masterclass in orchestral layering and attention-grabbing lyricism.,15,
99992,The 12 single re-titled as  Trouble.,6,
97122,"Laroche is best known for playing Sue on the NBC musical drama series Smash Jenny Laroche was born in Fort Lauderdale, Florida to a large Haitian family.",27,comp_sent
97835,"The price of the burger depends on their size and at the company, with the price sometimes ranging to $2.",20,comp_sent
91132,"Students are grouped into one of the following clusters based on their future career choices: Within these clusters, students choose majors that dictate their course choices.",26,comp_sent
57402,A molecular phylogenetic study published in 2014 found that the large genus was polyphyletic.,14,leftward_sent
67561,Veneer sliced from walnut burl is one of the most valuable and highly prized by cabinet makers and prestige car manufacturers.,21,
45742,"It is similar to Ambulyx liturata but smaller, the upperside and underside of the wings is more yellowish and the underside of the palps, thorax, abdomen and bases of both wings are pinkish.",33,comp_sent
61361,"The film racked up ten nominations for the Japan Academy Prize, winning one for Best Art Direction.",17,comp_sent
70615,"Lai da Ova Spin is a compensation reservoir on the Spöl river at Zernez, Grisons, Switzerland.",16,comp_sent
85746,Bionolux Labs’ first project is a patent-pending skin conductance ring.,10,
44125,"The village has a population of 2,200.",7,comp_sent
64628,Artifacts include pieces of marble and pottery as well as cisterns and a pool.,14,
50527,The village is spread along a 1+1⁄4 miles stretch of the A145 road between Beccles and Blythburgh to the south.,20,
6505,He focusing his attention on social issues winning a Humanitarian Award in 2016.,13,
26764,"They are flowerless, vascular, terrestrial or epiphytic plants, with widely branched, erect, prostrate, or creeping stems, with small, simple, needle-like or scale-like leaves that cover the stem and branches thickly.",30,comp_sent
1361,"Sloane married Lillian Herman, a stage and radio actress, on January 4, 1933, in Manhattan.",15,comp_sent
6047,She won a gold medal for Poland at the 2012 Summer Paralympics in the Long Jump class F20.,18,
76361,"It has a moderately pitched gable roof and two entrances on the front facade, each flanked by two windows.",19,comp_sent
70291,"Furthermore, Sea Mauler was cancelled in 1965, leaving the ships to complete without any anti-aircraft system except the 5 gun.",20,comp_sent
77644,The red-brown fruits contain the seeds.,6,
22231,He first spoke of the manuscripts to the local officials in an attempt to gain funding for their conservation.,19,
62596,"Following a satisfactory conclusion to the talks, the Council reaffirmed its position that a high level conference with the leaders of the two communities and with the leaders of Greece and Turkey should take place to conclude an overall agreement, expressing the expectation that an agreement would be concluded in 1992 and implemented in 1993.",55,comp_sent
86758,"TF Red Currahee maintained responsibility for three assistance platforms , CRC, NDS, ALP, and an OCC-P HQ.",17,comp_sent
86175,Sinofranchetia is a genus of flowering plant in the Lardizabalaceae family.,11,
35657,It allows for rotation and gliding motion.,7,
60514,"According to a 1964 decision by the United States Board on Geographical Names, this tributary of the Brazos is properly called the Double Mountain Fork Brazos River, and should not be called the Double Mountain Fork of the Brazos River nor the Double Mountain Fork of Brazos River.",48,comp_sent
75682,About 10% of the population are of East or South-East Asian descent.,12,
22775,The 9th Precinct ranked 58th safest out of 69 city precincts for per-capita crime in 2010.,16,
96807,"Reagan's last day in town closely arrives, however she is reluctant to fully express her romantic feelings for Nick.",19,comp_sent
97428,"Richard de Moravia or Richard de Moray of Culbin or of Cubyn, Richard was a son of Murdac , son of Alexander de Moravia.",24,comp_sent
577,When one pedal had been pushed down flat and level the other was up at about a 45 degree angle.,20,
50096,Of particular concern to Al-Qadi was his discovery that Brisard passed to US lawyers documents he received from Nicati’s file in his capacity as expert.,25,leftward_sent
76957,"When she heard that this was her future husband, she modestly covered herself with a veil.",16,comp_sent
97529,"In 1963, the Vincent Thomas Bridge was completed, connecting mainland San Pedro to Terminal Island, and the ferry service became obsolete.",21,comp_sent
11337,In early 2015 Danish jewelry maker Pandora Jewelry moved 600 employees and its regional headquarters for the Americas to the building.,21,leftward_sent
84353,This is the fifth Finnish collector coin in the Eurostar series with the pan-European mint mark.,16,
99399,It comprised facsimiles of several buildings from Stratford-upon-Avon including Shakespeare's Birthplace and Anne Hathaway's Cottage.,15,
64212,"Deer Creek is home to several fish species, including Largemouth and Smallmouth Bass, Rainbow Trout, Brown Trout, Yellow Perch, Walleye and Common Carp.",23,comp_sent
54522,"Hijli Detention Camp in the district of Midnapore West, West Bengal, India, it played a significant role in the Indian independence movement of the 19th and 20th centuries.",28,comp_sent
34953,Figueroa is a dual national; he holds a Swedish EU passport as well as a Chilean passport.,17,
25028,"On October 18, 2009, he was traded to the Boston Bruins along with prospect Alexander Fallstrom and a second round draft pick in 2011 in exchange for Chuck Kobasew.",29,comp_sent
41386,The mall is located in close proximity to Zhonghe metro station.,11,
54766,"In the gaps, and before the first of these secretaries of state, relevant responsibilities were taken on by ministers not titled 'Secretary of State'.",24,comp_sent
85814,Statistics accurate as of match played 2 February 2008 Statistics accurate as of match played 2 February 2008.,18,
88915,Other interpretations link the Dermoptera and Scandentia together in a group called Sundatheria as the sister group of the primates.,20,
34918,"Taiwan and Israel returned to the Asian Games, reversing the decision taken by Indonesia in the previous Asiad to debar the two countries.",23,comp_sent
95596,"When time runs out, Rocky fires his gun at Daffy's head.",11,comp_sent
85539,Sanry-sur-Nied is a commune in the Moselle department in Grand Est in north-eastern France.,14,
78704,Most of the plant life they consume grows in moist soils.,11,
32022,"In January 2019, Wolfhard starred in the Netflix animated series Carmen Sandiego as Player, the title character's chief accomplice and friend.",21,comp_sent
60733,"Humans Only presented a far more conventional, softer, more guitar-oriented sound than previous releases.",14,comp_sent
82464,This exceptional privilege was allowed only to those who held the highest rank in the imperial harem.,17,leftward_sent
30667,The western rock nuthatch has a tsik call and a trilled tui tui tui song.,15,
74914,The wing and group inactivated in March 1970 and Pleiku was turned over to the Republic of Vietnam Air Force.,20,
51015,Xenia Smits is a Belgian-born German handball player for SG BBM Bietigheim and the German national team.,17,
85919,The film premiered in the Panorama portion of the 70th Berlin International Film Festival.,14,
674,"Gabriel Ifeanyi Iffe Lundberg , he can play at both guard positions.",12,comp_sent
48146,The parish later formally changed jurisdictions to the Antiochian Orthodox Archdiocese of Australia and New Zealand.,16,
30580,Some of these species are ant plants and attract ant colonies and can become a nuisance in cultivation.,18,
10837,"As of 26 April 2022, Scotland qualified for the women's tournament; Two players were officially selected on 1 June 2022.",20,comp_sent
89398,"His breakthrough album, it was released in 1989 by MCA Records, Gill's first for the label.",16,comp_sent
65346,Sočkovac historically belongs to Gračanica municipality.,6,
95451,New York's 22nd State Senate district is one of 63 districts in the New York State Senate.,17,
6373,"This idea was in vogue in the 16th and 17th century England, when Henry Swinburne referred to it in his book about marriage.",23,comp_sent
70107,"He subsequently received his bachelor's degree from Park College in Kansas City, Missouri.",13,comp_sent
81805,According to Joann Fletcher a Nubian-style wig was found near the mummy.,12,
20688,It is the third animated series based on the Mario video game series.,13,
31252,Thalassianthus is a genus of sea anemones of the family Thalassianthidae.,11,
4158,Plaisance is a commune in the Gers department in southwestern France.,11,
85955,"There's no slide work, bass, guitar solos, or cover songs.",10,comp_sent
89890,"His most noted songwriting partnership is with composer Zhang Yadong for Faye Wong, Miriam Yeung and many others.",18,comp_sent
25460,Sadder Badder Cooler is a song by Swedish recording artist Tove Lo from the expanded edition of her fourth studio album Sunshine Kitty.,23,
99279,"In the early 1960s, Wallace donated kinescopes of these programs and related materials, including his prepared questions, research material, and correspondence, to the Ransom Center at The University of Texas at Austin.",32,comp_sent
66052,He was drafted by the New York Knicks in 1956 but chose to enter the high school teaching and coaching ranks and eventually returned to Purdue as an assistant.,29,
81329,Rhodophaea formosa is a moth of the family Pyralidae.,9,
68756,"Researchers have been successful at luring and capturing Cantuaria using a tethered mealworm beetle, which is quicker and causes much less environmental damage than digging the spider out of its burrow.",31,comp_sent
59716,"Hrvatski nogometni klub Grude , or simply HNK Grude, is a professional football club, based in Grude, Bosnia and Herzegovina.",20,comp_sent
79146,All personnel credits adapted from the album's liner notes.,9,
87419,The event claims to support open thinking in the music and technology industry.,13,
31005,"Joelma sends a message to the SP no Ar in September 2016, already anticipating the news: Hi folks of the São Paulo no Ar! I have news for you: I'm releasing my second EP with four new songs that will come into my DVD, which will be recorded here in São Paulo on November 9  In 12 hours, the EP reached the third position among the most downloaded in iTunes Brazil.",71,comp_sent
83600,"Barrett's lyrics describe a childlike game with fantastical imagery, including a line here we go, ever so high.",18,comp_sent
2315,Year 1113 of the Julian calendar.,6,
48958,"Self-publishing has experienced rapid growth since 2006, with annual title output increasing 287 percent according to R.",17,comp_sent
87740,Koniusza It lies approximately 5 kilometres north-east of the regional capital Kraków.,12,
74457,"Built in 1879, it is one of Maine's finest examples of Stick style architecture.",14,comp_sent
6679,"After emancipation, he and other family members moved to Maine.",10,comp_sent
38760,"Maripanus quadrimaculatus is a species of beetle in the family Cerambycidae, the only species in the genus Maripanus.",18,comp_sent
76299,"The album was produced by Guthrie, with musicians performing on the album including Larry Levan, two Surface members and Bernie Worrell, a Parliament-Funkadelic keyboardist.",24,comp_sent
87856,"By the late 20th century, Taipei suffered from extensive vehicle and factory air pollution, but after the government required mandatory use of unleaded petrol and established the Environmental Protection Administration in 1987 to regulate air quality, the air quality of Taiwan has improved dramatically.",44,comp_sent
72593,"Centered on Green Street, the district contains about eight city blocks occupied by various small businesses, restaurants, bars, and apartment buildings which mostly house university students.",26,comp_sent
63548,"Since their discovery, hydrogenosomes have been found in a variety of anaerobic unicellular ciliates, flagellates, and fungi.",17,comp_sent
21181,"In 2010, the development was designated as a census-designated place.",10,comp_sent
34821,It was built in 1886 as a cottage orné by Charles E.,12,
83137,Life: A Natural History of the First Four Billion Years of Life on Earth is a book about natural history by British paleontologist Richard A.,25,
69353,He is also member of the legislative assembly from Jamwa Ramgarh constituency in 15th legislative assembly Rajasthan.,17,
85796,"A decree of October 1919, however, ordered all Reich unemployment relief funds to be withdrawn from those municipal authorities that went beyond the maximum scales.",25,comp_sent
88451,Wiesenttal is a municipality in the district of Forchheim in Bavaria in Germany.,13,
76550,Ai-Ai delas Alas is impressed by Molino's unconditional and genuine love of Mahal.,13,
69874,FC BATE Borisov is a professional Belarusian football team from the city of Barysaw.,14,
55381,The piece 'Entree en Foret' from his score for Island For Pachyderms was featured in the film as well.,19,
29729,"On 22 April 1900, it was acquired by William Tait, a rich merchant connected to the commerce of the wine industry in Porto, but student of flora and fauna, who introduced various plants to Portugal.",35,comp_sent
6877,"Stewart Lee's Comedy Vehicle, a new six-part comedy series featuring standup and sketches, began a six-episode run on 16 March 2009.",21,comp_sent
44800,"Ručiūnai is a village in Jonava district municipality, in Kaunas County, central Lithuania.",13,comp_sent
6448,Comoros has received a Universality invitation from FINA to send three swimmers to the World Championships.,16,
41167,"In the 1970s, the annual repainting tradition was ceased for environmental and habitat protection, but had a brief resurgence in the late 1980s.",23,comp_sent
55581,Like his brother he was a master scientific boxer who chose to outbox his opponents.,15,
29966,"Serving as the direct successor of the Dodge 600 sedan, the Dynasty was slotted between the Dodge Spirit and Dodge Monaco in the Dodge sedan line.",26,comp_sent
81612,Mahéru is a commune in the Orne department in north-western France.,11,
98490,Girecourt-sur-Durbion is a commune in the Vosges department in Grand Est in northeastern France.,14,
29551,Among the past winners of this race are two of the very best performers in the history of the Australian turf in Tulloch in 1957 and Vain in 1969.,29,
62087,Record with the inclusion of newspaper decisions to the win/loss/draw column.,11,
14485,"The meh is an untempered instrument, and its specific intonation varies by region.",13,comp_sent
19546,Therefore 12th-grade students were sent to Yap High School on Yap Island to complete their education.,16,leftward_sent
38650,"There won't be any change, however, until the black community approaches management and says, 'We want change and are willing to support you.",23,comp_sent
7115,The Great War and Modern Memory is a book of literary criticism written by Paul Fussell and published in 1975 by Oxford University Press.,24,
87833,A Boy and a Girl is a 1983 Italian romantic comedy film directed by Marco Risi.,16,
37503,"Parizaad Kolah- is an Indian television actress, who hosted The Great Indian Laughter Challenge.",14,comp_sent
50137,"In a season limited due to the ongoing COVID-19 pandemic, they finished the season 6–15, 0–11 in WCC play to finish in last place.",24,comp_sent
61489,A watertower on the hill identifies it when seen from a distance.,12,
28090,"The Afon Clywedog is an upland headwater tributary of the River Severn in Powys, Wales.",15,comp_sent
91505,"In 1886, he started his career as a deputy teacher at Fazekas Mihály Gimnázium in Debrecen, but in the same year, taking advantage of the opportunity, he was a probationary candidate in the grammar school of the Budapest Secondary School Teacher Training Institute.",43,comp_sent
13271,Eriostemon banksii is endemic to Cape York Peninsula and is a shrub or small tree occurring in heathland and rainforest margins.,21,
25810,Barbara Elaine Peterson Burwell is an American philanthropist and former beauty pageant titleholder.,13,
62614,Natterjack toads breed in shallow pools within the site.,9,
6593,The wealth of discoveries found in the area suggests exceptionally advanced paleolithic human activity dating back to c.,18,
46033,"A mountain system or mountain belt is a group of mountain ranges with similarity in form, structure, and alignment that have arisen from the same cause, usually an orogeny.",29,comp_sent
3825,The CPRK was not a governmental body per se but rather an offshoot of the Korean Workers' Party's United Front Department; the distinction is intended to emphasise the North Korean government's position that the Southern government is illegitimate and should not be dealt with by official bodies.,47,
81228,It was produced by Brazilian studio Taiga Filmes in a co-production with Ceneca Producciones from Chile and TS Productions from France.,21,
29433,"This achievement earned her the qualification for the Women's World Championship 2014, which was eventually postponed to 2015.",18,comp_sent
87073,"In 1971, he went to the seminary of Qom and participated in the courses of great professors such as Ayatollah Golpayegani, Ayatollah Vahid Khorasani and Ayatollah Mirza Hashem Amoli for nearly 10 years; During this period, he also taught seminary sciences and Arabic literature in some scientific and academic centers across the country, and with the victory of the glorious Islamic Revolution of Iran, he spent all his time on cultural affairs and Islamic propaganda inside and outside the country.",80,comp_sent
9594,In between the planting and harvest seasons is a lull in the corvée forced on natives.,16,
73109,"Trained as a lawyer in Tennessee, he was a cotton planter in Texas in the 1850s and served as a Confederate chaplain in the American Civil War.",27,comp_sent
68167,The Office of Professional Standards is staffed with investigators who are tasked with conducting internal affairs investigations within the New Jersey State Parole Board.,24,
40503,The formation spreads across the Camarillas graben and the Remenderuelas half-graben.,11,
62487,Though the CAN is mainly used for corporate campuses so the data link will be high speed.,17,
45576,"Temple of the Vedic Planetarium, Mayapur is a mandir and the headquarters of ISKCON located in Mayapur, West Bengal, India.",20,comp_sent
76906,"One example of this is the fact that players will be able to fight against giant boss monsters on their own, even though it is advised to engage them in groups.",31,comp_sent
62948,"Crosscutting Objectives that focuses particularly on gender, HIV/AIDS, vulnerable groups and environment/climate change.",13,comp_sent
27671,The Doctor and Brigadier land on Skaro and meet Davros.,10,
97076,"The cargo ship moved to Baltimore, Maryland, on 21 November for a final yard period and was decommissioned on 11 December.",21,comp_sent
80225,"The two major aspects of a hadith are the text of the report , which documents the route by which the report has been transmitted.",25,comp_sent
47007,Credits adapted from the album's liner notes.,7,
50097,"Afrika, a slave girl from Virginia, and Lucy, an independent girl constricted by Boston society, take different paths in life, Lucy exploring her family's history, and Afrika desperately searching for freedom, narrowly escaping capture.",34,comp_sent
24627,"It was built in 1852, and is a two bay by five bay, brick meeting house-style building on a fieldstone and sandstone foundation.",23,comp_sent
44709,"The city area extends for 32 kilometer east-west and 42 kilometers north-south, and has the second largest area in the prefecture after Toyooka, but the population density is low because most of the city area is mountainous.",37,comp_sent
52573,The church includes a nave and chancel with a transeptal chapel and porch on the southern side and transept and vestry to the north.,24,
93302,"In professional cookery, the term chicken supreme , and other birds.",11,comp_sent
62467,Brizay is a commune in the Indre-et-Loire department in central France.,11,
88812,The inflorescence atop the stem has several branches with up to 25 clusters of up to 12 flowers each.,19,
99332,The original plan was not deemed ambitious enough and a new competition was launched for international bids from different architects.,20,
69276,The album opens with three tracks sung by Helen Watson.,10,
17961,The Ruisseau de Bairon forms the eastern border of the commune as it flows south to join the Étang de Bairon which feeds into the Canal des Ardennes west of Tannay.,31,
28037,"Wartburg is a small town located 27 kilometres south of Greytown in the uMshwathi Local Municipality of KwaZulu-Natal, South Africa.",20,comp_sent
78550,"They ended the season by going to the Music City Bowl where they defeated Boston College by a score of 16-14, ending a 53-year bowl victory drought.",27,comp_sent
20697,He has appeared in Brady Haran's online video channel Numberphile.,10,
71182,"In 2014, Hoop released the album Undress with acoustic reinterpretations of the songs.",13,comp_sent
60109,"The Islamic Museum displays large copper soup kettles used in the Haseki Sultan Imaret, a soup kitchen, built through a donation by Hürrem Sultan, the wife of Suleiman the Magnificent, dating back to the 16th century, as well as stained glass windows, wooden panels, ceramic tiles and iron doors from the reign of Suleiman the Magnificent.",56,comp_sent
48490,"The 2nd, 5th, and 8th surrendered 68, 53, and 32 men respectively.",12,comp_sent
97149,"They are capable of stinging humans, therefore live ones should be handled carefully or not at all.",17,comp_sent
99659,Students have a number of sporting opportunities to compete against each other.,12,
43415,The capital city of the department is situated in Ushuaia.,10,
62773,"According to the United States Census Bureau, the town has a total area of 0.",15,comp_sent
42767,"A few years later, Thea was named Executive Producer for National cultural programs for WTTW/Chicago.",15,comp_sent
7656,"There is also an elected township fiscal officer, who serves a four-year term beginning on April 1 of the year after the election, which is held in November of the year before the presidential election.",35,comp_sent
89898,"After inheriting a portion of the Penn family tobacco interests, they relocated from Penn's Store, Patrick County, Virginia to North Carolina; Jeff Penn then augmented his fortune in stocks and bonds during the depression.",34,comp_sent
84228,"This information is provided by the IOC; however, the IOC does not recognise or endorse any ranking system.",18,comp_sent
48251,"Though, he is still eligible to compete at youth level, ahead of the 2010–11 season, Kebano was promoted to the club's Championnat de France amateur team in the fourth division.",30,comp_sent
93565,"In November 2021, Lawrence-Spence was appointed to the Oregon Senate to fill the vacancy caused by Ginny Burdick's resignation.",19,comp_sent
58245,"He orders Rains and Steinar to run for the border, while two others stay to cover them.",17,comp_sent
